,Open,High,Low,Close,Volume
2013.09.17 22:00:00,0.84802,0.8484,0.84766,0.84783,1133
2013.09.17 23:00:00,0.84773,0.8483,0.84713,0.84756,1134
2013.09.18 00:00:00,0.84776,0.84825,0.84727,0.84803,1135
2013.09.18 01:00:00,0.84804,0.84815,0.84683,0.84692,1136
2013.09.18 02:00:00,0.84686,0.847,0.84614,0.84673,1137
2013.09.18 03:00:00,0.84668,0.84712,0.84616,0.84671,1138
2013.09.18 04:00:00,0.84675,0.84711,0.84653,0.84674,1139
2013.09.18 05:00:00,0.84674,0.84688,0.84624,0.84634,1140
2013.09.18 06:00:00,0.84634,0.84721,0.84632,0.84712,1141
2013.09.18 07:00:00,0.84713,0.8472,0.84635,0.84665,1142
2013.09.18 08:00:00,0.84667,0.84767,0.84653,0.84733,1143
2013.09.18 09:00:00,0.84733,0.84822,0.84678,0.84761,1144
2013.09.18 10:00:00,0.84766,0.84816,0.84722,0.8473,1145
2013.09.18 11:00:00,0.84733,0.84753,0.84653,0.84726,1146
2013.09.18 12:00:00,0.8473,0.84746,0.84633,0.84696,1147
2013.09.18 13:00:00,0.84705,0.84739,0.84589,0.84732,1148
2013.09.18 14:00:00,0.84735,0.84804,0.84698,0.84782,1149
2013.09.18 15:00:00,0.84779,0.84792,0.8465,0.84714,1150
2013.09.18 16:00:00,0.84723,0.84766,0.84591,0.84756,1151
2013.09.18 17:00:00,0.84759,0.84783,0.84701,0.84724,1152
2013.09.18 18:00:00,0.84729,0.84832,0.84717,0.84822,1153
2013.09.18 19:00:00,0.84822,0.84908,0.8456,0.8456,1154
2013.09.18 20:00:00,0.84391,0.85514,0.84391,0.85478,1155
2013.09.18 21:00:00,0.8547,0.8551,0.85237,0.85504,1156
2013.09.18 22:00:00,0.85502,0.85701,0.85461,0.85484,1157
2013.09.18 23:00:00,0.85484,0.85629,0.85287,0.85306,1158
2013.09.19 00:00:00,0.85333,0.8565,0.85172,0.85606,1159
2013.09.19 01:00:00,0.85606,0.85896,0.85568,0.85717,1160
2013.09.19 02:00:00,0.85717,0.85808,0.85667,0.85707,1161
2013.09.19 03:00:00,0.85708,0.85954,0.8566,0.85947,1162
2013.09.19 04:00:00,0.8595,0.85955,0.85806,0.8582,1163
2013.09.19 05:00:00,0.85819,0.8588,0.85784,0.85784,1164
2013.09.19 06:00:00,0.85791,0.85809,0.85732,0.85746,1165
2013.09.19 07:00:00,0.8575,0.85911,0.85709,0.85783,1166
2013.09.19 08:00:00,0.85784,0.85828,0.85687,0.8571,1167
2013.09.19 09:00:00,0.85717,0.85887,0.85703,0.85776,1168
2013.09.19 10:00:00,0.85773,0.85955,0.85736,0.85843,1169
2013.09.19 11:00:00,0.8584,0.85954,0.85728,0.85818,1170
2013.09.19 12:00:00,0.85816,0.85897,0.85801,0.8586,1171
2013.09.19 13:00:00,0.85867,0.85937,0.8566,0.85672,1172
2013.09.19 14:00:00,0.85679,0.85757,0.85613,0.85643,1173
2013.09.19 15:00:00,0.85638,0.85759,0.8557,0.85722,1174
2013.09.19 16:00:00,0.85782,0.85996,0.85678,0.85689,1175
2013.09.19 17:00:00,0.85682,0.85819,0.85536,0.85582,1176
2013.09.19 18:00:00,0.85583,0.85802,0.85574,0.85735,1177
2013.09.19 19:00:00,0.85738,0.85775,0.85659,0.85677,1178
2013.09.19 20:00:00,0.85677,0.85874,0.85661,0.85874,1179
2013.09.19 21:00:00,0.85876,0.86011,0.85821,0.85972,1180
2013.09.19 22:00:00,0.85972,0.86003,0.85912,0.85956,1181
2013.09.19 23:00:00,0.85917,0.86021,0.85897,0.86013,1182
2013.09.20 00:00:00,0.86011,0.86093,0.85956,0.86086,1183
2013.09.20 01:00:00,0.86088,0.86103,0.86042,0.86082,1184
2013.09.20 02:00:00,0.86086,0.86183,0.86079,0.86092,1185
2013.09.20 03:00:00,0.86091,0.86129,0.8607,0.86112,1186
2013.09.20 04:00:00,0.86114,0.86114,0.86058,0.86099,1187
2013.09.20 05:00:00,0.86095,0.86106,0.86067,0.861,1188
2013.09.20 06:00:00,0.86109,0.86187,0.86088,0.86158,1189
2013.09.20 07:00:00,0.86161,0.86219,0.86119,0.86219,1190
2013.09.20 08:00:00,0.86222,0.86222,0.86153,0.862,1191
2013.09.20 09:00:00,0.86207,0.86244,0.86138,0.86235,1192
2013.09.20 10:00:00,0.86232,0.86249,0.86125,0.86182,1193
2013.09.20 11:00:00,0.86182,0.86334,0.86178,0.86262,1194
2013.09.20 12:00:00,0.86263,0.86327,0.86222,0.86267,1195
2013.09.20 13:00:00,0.86271,0.86359,0.86186,0.86192,1196
2013.09.20 14:00:00,0.86187,0.86197,0.85968,0.8607,1197
2013.09.20 15:00:00,0.86074,0.8625,0.86064,0.86075,1198
2013.09.20 16:00:00,0.86079,0.86241,0.85986,0.86023,1199
2013.09.20 17:00:00,0.86019,0.86162,0.85995,0.861,1200
2013.09.20 18:00:00,0.86103,0.86277,0.86095,0.86244,1201
2013.09.20 19:00:00,0.86248,0.86308,0.86228,0.86265,1202
2013.09.20 20:00:00,0.86255,0.86287,0.86197,0.86274,1203
2013.09.20 21:00:00,0.86277,0.86315,0.86226,0.86286,1204
2013.09.20 22:00:00,0.86272,0.86301,0.86092,0.86137,1205
2013.09.23 00:00:00,0.86064,0.86165,0.85975,0.86148,1206
2013.09.23 01:00:00,0.86141,0.86163,0.86082,0.86106,1207
2013.09.23 02:00:00,0.86103,0.86144,0.85991,0.86009,1208
2013.09.23 03:00:00,0.86007,0.86221,0.85984,0.86123,1209
2013.09.23 04:00:00,0.86128,0.86204,0.86066,0.8614,1210
2013.09.23 05:00:00,0.86136,0.86191,0.86108,0.86165,1211
2013.09.23 06:00:00,0.86165,0.86173,0.86072,0.86097,1212
2013.09.23 07:00:00,0.86096,0.86156,0.86072,0.86152,1213
2013.09.23 08:00:00,0.86147,0.86169,0.86022,0.86063,1214
2013.09.23 09:00:00,0.86058,0.86246,0.86044,0.86186,1215
2013.09.23 10:00:00,0.86186,0.86345,0.86163,0.86298,1216
2013.09.23 11:00:00,0.86295,0.86332,0.86251,0.86317,1217
2013.09.23 12:00:00,0.86317,0.86357,0.86264,0.86355,1218
2013.09.23 13:00:00,0.86357,0.86359,0.86172,0.86175,1219
2013.09.23 14:00:00,0.86172,0.8632,0.86172,0.86254,1220
2013.09.23 15:00:00,0.8625,0.86278,0.8609,0.86131,1221
2013.09.23 16:00:00,0.86134,0.86212,0.86067,0.86169,1222
2013.09.23 17:00:00,0.86167,0.86188,0.86078,0.86119,1223
2013.09.23 18:00:00,0.86116,0.8621,0.86109,0.86123,1224
2013.09.23 19:00:00,0.8612,0.86171,0.86084,0.86157,1225
2013.09.23 20:00:00,0.8616,0.86193,0.86112,0.86131,1226
2013.09.23 21:00:00,0.8613,0.86171,0.86079,0.86161,1227
2013.09.23 22:00:00,0.86161,0.86175,0.86051,0.86092,1228
2013.09.23 23:00:00,0.86092,0.86117,0.85987,0.8606,1229
2013.09.24 00:00:00,0.86066,0.86097,0.86005,0.86028,1230
2013.09.24 01:00:00,0.8603,0.86033,0.85944,0.85969,1231
2013.09.24 02:00:00,0.85979,0.85979,0.85701,0.85729,1232
2013.09.24 03:00:00,0.85727,0.85785,0.85541,0.85554,1233
2013.09.24 04:00:00,0.85556,0.85624,0.85546,0.85601,1234
2013.09.24 05:00:00,0.85605,0.85649,0.85557,0.85557,1235
2013.09.24 06:00:00,0.85565,0.85809,0.85554,0.85754,1236
2013.09.24 07:00:00,0.85756,0.85774,0.85679,0.85701,1237
2013.09.24 08:00:00,0.857,0.85793,0.85621,0.85626,1238
2013.09.24 09:00:00,0.85617,0.8566,0.85428,0.8546,1239
2013.09.24 10:00:00,0.85458,0.85548,0.85068,0.85142,1240
2013.09.24 11:00:00,0.85142,0.85238,0.85092,0.85189,1241
2013.09.24 12:00:00,0.85193,0.85328,0.85183,0.85219,1242
2013.09.24 13:00:00,0.85217,0.85317,0.85177,0.85298,1243
2013.09.24 14:00:00,0.85295,0.8536,0.85089,0.85359,1244
2013.09.24 15:00:00,0.85359,0.85381,0.85131,0.85131,1245
2013.09.24 16:00:00,0.85131,0.85281,0.84987,0.85264,1246
2013.09.24 17:00:00,0.85273,0.85389,0.85241,0.85356,1247
2013.09.24 18:00:00,0.85354,0.85381,0.85273,0.85298,1248
2013.09.24 19:00:00,0.85296,0.85394,0.85296,0.8532,1249
2013.09.24 20:00:00,0.85319,0.85342,0.85246,0.85288,1250
2013.09.24 21:00:00,0.85298,0.85302,0.85158,0.85199,1251
2013.09.24 22:00:00,0.85203,0.85328,0.85183,0.85282,1252
2013.09.24 23:00:00,0.85277,0.85309,0.85217,0.85272,1253
2013.09.25 00:00:00,0.85273,0.85286,0.84901,0.84959,1254
2013.09.25 01:00:00,0.84959,0.8501,0.84874,0.84994,1255
2013.09.25 02:00:00,0.8499,0.85117,0.84977,0.85029,1256
2013.09.25 03:00:00,0.85028,0.85052,0.84929,0.84933,1257
2013.09.25 04:00:00,0.84936,0.8498,0.84821,0.84886,1258
2013.09.25 05:00:00,0.84887,0.84922,0.84731,0.84745,1259
2013.09.25 06:00:00,0.84746,0.84829,0.84733,0.84785,1260
2013.09.25 07:00:00,0.84787,0.84845,0.84782,0.84832,1261
2013.09.25 08:00:00,0.84833,0.84867,0.84764,0.8485,1262
2013.09.25 09:00:00,0.84855,0.84918,0.84771,0.84813,1263
2013.09.25 10:00:00,0.84812,0.84925,0.84787,0.84827,1264
2013.09.25 11:00:00,0.8483,0.84943,0.84826,0.84875,1265
2013.09.25 12:00:00,0.84878,0.84885,0.84722,0.84841,1266
2013.09.25 13:00:00,0.84844,0.8487,0.84759,0.84835,1267
2013.09.25 14:00:00,0.84839,0.85018,0.84807,0.84992,1268
2013.09.25 15:00:00,0.84995,0.85042,0.84927,0.84927,1269
2013.09.25 16:00:00,0.84932,0.85051,0.84759,0.84924,1270
2013.09.25 17:00:00,0.84918,0.85115,0.84903,0.85114,1271
2013.09.25 18:00:00,0.85111,0.85129,0.85028,0.85093,1272
2013.09.25 19:00:00,0.85086,0.85118,0.85002,0.85021,1273
2013.09.25 20:00:00,0.85017,0.85077,0.85001,0.85031,1274
2013.09.25 21:00:00,0.85024,0.85103,0.85002,0.85058,1275
2013.09.25 22:00:00,0.85057,0.85112,0.84972,0.84972,1276
2013.09.25 23:00:00,0.84972,0.85042,0.84967,0.85017,1277
2013.09.26 00:00:00,0.85017,0.85077,0.84989,0.85017,1278
2013.09.26 01:00:00,0.85017,0.85123,0.85007,0.85085,100
2013.09.26 02:00:00,0.85088,0.85231,0.85054,0.85109,100
2013.09.26 03:00:00,0.85111,0.85155,0.84999,0.8504,100
2013.09.26 04:00:00,0.85043,0.85132,0.84998,0.85126,100
2013.09.26 05:00:00,0.85128,0.85246,0.85083,0.85188,100
2013.09.26 06:00:00,0.85189,0.85232,0.85152,0.85162,100
2013.09.26 07:00:00,0.85164,0.85353,0.85145,0.85291,100
2013.09.26 08:00:00,0.85295,0.85483,0.85289,0.85479,100
2013.09.26 09:00:00,0.8548,0.85528,0.85392,0.85528,100
2013.09.26 10:00:00,0.85524,0.8554,0.8541,0.85453,100
2013.09.26 11:00:00,0.85456,0.85517,0.85307,0.85425,100
2013.09.26 12:00:00,0.85433,0.85555,0.85391,0.85525,100
2013.09.26 13:00:00,0.85525,0.85552,0.85392,0.85524,100
2013.09.26 14:00:00,0.85524,0.85524,0.85323,0.85373,100
2013.09.26 15:00:00,0.85376,0.85447,0.8534,0.8544,100
2013.09.26 16:00:00,0.8544,0.85575,0.85436,0.85533,100
2013.09.26 17:00:00,0.85536,0.85553,0.8537,0.85388,100
2013.09.26 18:00:00,0.85391,0.85432,0.85334,0.85334,100
2013.09.26 19:00:00,0.85334,0.85394,0.85299,0.85363,100
2013.09.26 20:00:00,0.85363,0.85415,0.85327,0.85405,100
2013.09.26 21:00:00,0.85402,0.85416,0.85354,0.85375,100
2013.09.26 22:00:00,0.85378,0.85472,0.85347,0.85457,100
2013.09.26 23:00:00,0.85457,0.85502,0.85333,0.8544,100
2013.09.27 00:00:00,0.8544,0.85505,0.8544,0.85491,100
2013.09.27 01:00:00,0.85488,0.85488,0.85328,0.85361,100
2013.09.27 02:00:00,0.85362,0.85462,0.85362,0.85448,100
2013.09.27 03:00:00,0.85451,0.85525,0.85333,0.8534,100
2013.09.27 04:00:00,0.85337,0.85453,0.85327,0.85445,100
2013.09.27 05:00:00,0.85445,0.85497,0.85436,0.85457,100
2013.09.27 06:00:00,0.85457,0.85497,0.85455,0.85492,100
2013.09.27 07:00:00,0.85495,0.85635,0.85476,0.85611,100
2013.09.27 08:00:00,0.85608,0.85781,0.85608,0.85755,100
2013.09.27 09:00:00,0.85758,0.85761,0.85503,0.85563,100
2013.09.27 10:00:00,0.85572,0.85617,0.85494,0.85573,100
2013.09.27 11:00:00,0.8557,0.85599,0.85406,0.85421,100
2013.09.27 12:00:00,0.85424,0.85479,0.85312,0.854,100
2013.09.27 13:00:00,0.85397,0.85437,0.8531,0.85313,100
2013.09.27 14:00:00,0.85316,0.85342,0.85155,0.85227,100
2013.09.27 15:00:00,0.85227,0.85272,0.85159,0.85204,100
2013.09.27 16:00:00,0.8522,0.85321,0.84969,0.8511,100
2013.09.27 17:00:00,0.85117,0.85291,0.85099,0.8519,100
2013.09.27 18:00:00,0.85196,0.8524,0.85167,0.85191,100
2013.09.27 19:00:00,0.85188,0.85293,0.85188,0.85269,100
2013.09.27 20:00:00,0.85266,0.8529,0.85208,0.85235,100
2013.09.27 21:00:00,0.85243,0.85296,0.85221,0.85276,100
2013.09.27 22:00:00,0.85273,0.85352,0.85183,0.85212,100
2013.09.30 00:00:00,0.85274,0.85302,0.85102,0.85147,100
2013.09.30 01:00:00,0.85145,0.85254,0.85113,0.85233,100
2013.09.30 02:00:00,0.85233,0.85343,0.85103,0.85298,100
2013.09.30 03:00:00,0.85298,0.85386,0.85215,0.85339,100
2013.09.30 04:00:00,0.85347,0.85389,0.85261,0.85311,100
2013.09.30 05:00:00,0.85313,0.8538,0.85288,0.8537,100
2013.09.30 06:00:00,0.8537,0.85385,0.85308,0.85336,100
2013.09.30 07:00:00,0.85339,0.85354,0.85261,0.85296,100
2013.09.30 08:00:00,0.85296,0.8532,0.8521,0.85252,100
2013.09.30 09:00:00,0.85249,0.85302,0.8513,0.85269,100
2013.09.30 10:00:00,0.85266,0.85372,0.85249,0.85279,100
2013.09.30 11:00:00,0.85276,0.85306,0.85252,0.85272,100
2013.09.30 12:00:00,0.85277,0.85346,0.85246,0.85303,100
2013.09.30 13:00:00,0.85301,0.8538,0.85212,0.85302,100
2013.09.30 14:00:00,0.85304,0.85395,0.85247,0.85307,100
2013.09.30 15:00:00,0.85309,0.85339,0.85192,0.85321,100
2013.09.30 16:00:00,0.85318,0.85668,0.85282,0.8561,100
2013.09.30 17:00:00,0.85605,0.85655,0.85502,0.85573,100
2013.09.30 18:00:00,0.8557,0.85676,0.85543,0.85662,100
2013.09.30 19:00:00,0.85662,0.85681,0.8559,0.85627,100
2013.09.30 20:00:00,0.85625,0.85689,0.85557,0.85559,100
2013.09.30 21:00:00,0.85565,0.85579,0.85463,0.8554,100
2013.09.30 22:00:00,0.85536,0.85637,0.8542,0.8542,100
2013.09.30 23:00:00,0.8512,0.85628,0.8512,0.85592,100
2013.10.01 00:00:00,0.8559,0.85647,0.85552,0.85558,100
2013.10.01 01:00:00,0.85559,0.85681,0.85512,0.85654,100
2013.10.01 02:00:00,0.85651,0.85733,0.8544,0.85443,100
2013.10.01 03:00:00,0.85444,0.85714,0.85431,0.85572,100
2013.10.01 04:00:00,0.85572,0.85708,0.85553,0.85655,100
2013.10.01 05:00:00,0.85654,0.85738,0.85617,0.85697,100
2013.10.01 06:00:00,0.85688,0.85752,0.85587,0.85686,100
2013.10.01 07:00:00,0.85689,0.85718,0.85553,0.85642,100
2013.10.01 08:00:00,0.85645,0.85869,0.85634,0.85758,100
2013.10.01 09:00:00,0.85762,0.85829,0.85592,0.85633,100
2013.10.01 10:00:00,0.85636,0.85676,0.85567,0.85569,100
2013.10.01 11:00:00,0.85554,0.85632,0.85505,0.85539,100
2013.10.01 12:00:00,0.85541,0.85543,0.85338,0.85352,100
2013.10.01 13:00:00,0.85352,0.85412,0.85318,0.85396,100
2013.10.01 14:00:00,0.85393,0.85399,0.85208,0.85242,100
2013.10.01 15:00:00,0.85245,0.85323,0.85099,0.85099,100
2013.10.01 16:00:00,0.85098,0.85342,0.85059,0.85221,100
2013.10.01 17:00:00,0.85222,0.85511,0.85214,0.85454,100
2013.10.01 18:00:00,0.85454,0.85513,0.85395,0.85489,100
2013.10.01 19:00:00,0.85485,0.85505,0.85405,0.85436,100
2013.10.01 20:00:00,0.85434,0.85456,0.85361,0.85378,100
2013.10.01 21:00:00,0.85375,0.85469,0.85341,0.85459,100
2013.10.01 22:00:00,0.85463,0.85547,0.85385,0.85391,100
2013.10.01 23:00:00,0.85387,0.85513,0.85387,0.85466,100
2013.10.02 00:00:00,0.85462,0.85504,0.85423,0.85492,100
2013.10.02 01:00:00,0.85489,0.85505,0.85249,0.85374,100
2013.10.02 02:00:00,0.85374,0.85472,0.85236,0.85333,100
2013.10.02 03:00:00,0.85331,0.85392,0.85042,0.85143,100
2013.10.02 04:00:00,0.85143,0.85143,0.84768,0.84917,100
2013.10.02 05:00:00,0.84917,0.85097,0.8491,0.85062,100
2013.10.02 06:00:00,0.85062,0.85105,0.85015,0.85079,100
2013.10.02 07:00:00,0.85083,0.85137,0.85054,0.85092,100
2013.10.02 08:00:00,0.85095,0.85128,0.84979,0.85007,100
2013.10.02 09:00:00,0.85007,0.85097,0.84933,0.85058,100
2013.10.02 10:00:00,0.85061,0.85093,0.84963,0.85058,100
2013.10.02 11:00:00,0.85055,0.85206,0.85054,0.85095,100
2013.10.02 12:00:00,0.851,0.85231,0.85096,0.85143,100
2013.10.02 13:00:00,0.85138,0.85186,0.85115,0.85178,100
2013.10.02 14:00:00,0.85181,0.85363,0.85143,0.85295,100
2013.10.02 15:00:00,0.85293,0.85344,0.85191,0.85197,100
2013.10.02 16:00:00,0.85195,0.85409,0.85005,0.85386,100
2013.10.02 17:00:00,0.85389,0.85457,0.85307,0.85408,100
2013.10.02 18:00:00,0.85415,0.85472,0.85344,0.85424,100
2013.10.02 19:00:00,0.85428,0.85428,0.8533,0.85391,100
2013.10.02 20:00:00,0.85391,0.85915,0.85319,0.85893,100
2013.10.02 21:00:00,0.85896,0.85899,0.85714,0.85842,100
2013.10.02 22:00:00,0.85842,0.8612,0.85788,0.86085,100
2013.10.02 23:00:00,0.86075,0.86206,0.85909,0.85909,100
2013.10.03 00:00:00,0.85923,0.85952,0.85844,0.8585,100
2013.10.03 01:00:00,0.85843,0.85942,0.8581,0.85821,100
2013.10.03 02:00:00,0.85818,0.85822,0.85722,0.85802,100
2013.10.03 03:00:00,0.85802,0.85808,0.85725,0.85786,100
2013.10.03 04:00:00,0.85786,0.85824,0.85675,0.8572,100
2013.10.03 05:00:00,0.85717,0.85794,0.85703,0.85778,100
2013.10.03 06:00:00,0.85778,0.8581,0.8574,0.85755,100
2013.10.03 07:00:00,0.85752,0.85851,0.85742,0.8583,100
2013.10.03 08:00:00,0.85834,0.86007,0.85826,0.86003,100
2013.10.03 09:00:00,0.85999,0.86122,0.85883,0.85909,100
2013.10.03 10:00:00,0.85907,0.85943,0.85757,0.85782,100
2013.10.03 11:00:00,0.85785,0.85838,0.85573,0.85648,100
2013.10.03 12:00:00,0.85652,0.85683,0.85578,0.85637,100
2013.10.03 13:00:00,0.85639,0.85672,0.85557,0.8567,100
2013.10.03 14:00:00,0.8567,0.85733,0.85597,0.85647,100
2013.10.03 15:00:00,0.85642,0.85689,0.85577,0.85611,100
2013.10.03 16:00:00,0.85592,0.85778,0.85484,0.85521,100
2013.10.03 17:00:00,0.85513,0.856,0.85472,0.85576,100
2013.10.03 18:00:00,0.85571,0.85601,0.85513,0.85585,100
2013.10.03 19:00:00,0.85582,0.85649,0.85536,0.85599,100
2013.10.03 20:00:00,0.85603,0.85613,0.85513,0.8559,100
2013.10.03 21:00:00,0.85587,0.85708,0.85557,0.85702,100
2013.10.03 22:00:00,0.85699,0.85742,0.8559,0.85667,100
2013.10.03 23:00:00,0.8567,0.85677,0.85582,0.85659,100
2013.10.04 00:00:00,0.85658,0.85726,0.85614,0.85713,100
2013.10.04 01:00:00,0.85714,0.85778,0.85523,0.85566,100
2013.10.04 02:00:00,0.85566,0.85689,0.85561,0.85668,100
2013.10.04 03:00:00,0.85665,0.8575,0.85618,0.85687,100
2013.10.04 04:00:00,0.85686,0.8572,0.85638,0.85656,100
2013.10.04 05:00:00,0.85659,0.85712,0.85617,0.85642,100
2013.10.04 06:00:00,0.85641,0.85692,0.85627,0.85682,100
2013.10.04 07:00:00,0.85683,0.85767,0.85622,0.85767,100
2013.10.04 08:00:00,0.85764,0.85889,0.85736,0.85762,100
2013.10.04 09:00:00,0.85763,0.85887,0.8572,0.85747,100
2013.10.04 10:00:00,0.85752,0.85806,0.85717,0.85782,100
2013.10.04 11:00:00,0.85778,0.8584,0.85705,0.85716,100
2013.10.04 12:00:00,0.85715,0.85809,0.85713,0.85736,100
2013.10.04 13:00:00,0.85734,0.85753,0.8561,0.85689,100
2013.10.04 14:00:00,0.85692,0.85865,0.85635,0.85698,100
2013.10.04 15:00:00,0.85701,0.85817,0.85651,0.85721,100
2013.10.04 16:00:00,0.85733,0.86086,0.85717,0.85933,100
2013.10.04 17:00:00,0.85933,0.85933,0.85761,0.85797,100
2013.10.04 18:00:00,0.85798,0.85868,0.85748,0.85797,100
2013.10.04 19:00:00,0.85803,0.85831,0.85762,0.858,100
2013.10.04 20:00:00,0.85799,0.85822,0.8574,0.85762,100
2013.10.04 21:00:00,0.85761,0.85768,0.85636,0.85653,100
2013.10.04 22:00:00,0.85649,0.85677,0.85572,0.85582,100
2013.10.04 23:00:00,0.85572,0.85572,0.85572,0.85572,100
2013.10.07 00:00:00,0.8565,0.85717,0.85522,0.8559,100
2013.10.07 01:00:00,0.85586,0.85623,0.85533,0.85605,100
2013.10.07 02:00:00,0.85609,0.85666,0.85559,0.85628,100
2013.10.07 03:00:00,0.85633,0.85649,0.8547,0.85512,100
2013.10.07 04:00:00,0.8551,0.85571,0.85482,0.85484,100
2013.10.07 05:00:00,0.85485,0.85537,0.85395,0.85406,100
2013.10.07 06:00:00,0.85403,0.85492,0.85374,0.8545,100
2013.10.07 07:00:00,0.85448,0.85545,0.85442,0.85538,100
2013.10.07 08:00:00,0.85544,0.85568,0.8538,0.85391,100
2013.10.07 09:00:00,0.854,0.85519,0.85338,0.8549,100
2013.10.07 10:00:00,0.85486,0.8549,0.85368,0.85406,100
2013.10.07 11:00:00,0.8541,0.85609,0.85397,0.85609,100
2013.10.07 12:00:00,0.85607,0.8563,0.85531,0.85598,100
2013.10.07 13:00:00,0.85596,0.85604,0.85488,0.8551,100
2013.10.07 14:00:00,0.85513,0.8558,0.85415,0.85571,100
2013.10.07 15:00:00,0.85563,0.85782,0.85527,0.85698,100
2013.10.07 16:00:00,0.85701,0.85741,0.85528,0.85612,100
2013.10.07 17:00:00,0.85616,0.85878,0.85612,0.8582,100
2013.10.07 18:00:00,0.8582,0.85897,0.85807,0.85872,100
2013.10.07 19:00:00,0.85874,0.85903,0.8585,0.85874,100
2013.10.07 20:00:00,0.85874,0.85892,0.85825,0.8587,100
2013.10.07 21:00:00,0.85869,0.85875,0.85783,0.85792,100
2013.10.07 22:00:00,0.85796,0.85797,0.85541,0.85597,100
2013.10.07 23:00:00,0.85587,0.85716,0.85585,0.85596,100
2013.10.08 00:00:00,0.856,0.85642,0.85537,0.85537,100
2013.10.08 01:00:00,0.8554,0.85662,0.8552,0.85562,100
2013.10.08 02:00:00,0.85564,0.85729,0.85529,0.85529,100
2013.10.08 03:00:00,0.85532,0.85565,0.85381,0.85435,100
2013.10.08 04:00:00,0.85439,0.85612,0.85432,0.856,100
2013.10.08 05:00:00,0.85602,0.8568,0.85517,0.85672,100
2013.10.08 06:00:00,0.85665,0.85796,0.85641,0.8575,100
2013.10.08 07:00:00,0.85754,0.85791,0.85717,0.85762,100
2013.10.08 08:00:00,0.85763,0.85795,0.85622,0.85653,100
2013.10.08 09:00:00,0.85659,0.85668,0.85574,0.85591,100
2013.10.08 10:00:00,0.85593,0.85811,0.85564,0.85811,100
2013.10.08 11:00:00,0.85808,0.85833,0.85697,0.85729,100
2013.10.08 12:00:00,0.85724,0.85937,0.85719,0.85846,100
2013.10.08 13:00:00,0.85843,0.85946,0.85832,0.85858,100
2013.10.08 14:00:00,0.85862,0.85957,0.85815,0.85929,100
2013.10.08 15:00:00,0.85926,0.85989,0.85853,0.8597,100
2013.10.08 16:00:00,0.8597,0.85994,0.85853,0.85893,100
2013.10.08 17:00:00,0.85893,0.85907,0.85667,0.85754,100
2013.10.08 18:00:00,0.85754,0.8583,0.85696,0.85797,100
2013.10.08 19:00:00,0.85797,0.85882,0.85783,0.85831,100
2013.10.08 20:00:00,0.8583,0.86037,0.85796,0.86017,100
2013.10.08 21:00:00,0.86019,0.86033,0.85979,0.86007,100
2013.10.08 22:00:00,0.86002,0.86034,0.85917,0.85917,100
2013.10.08 23:00:00,0.85917,0.86003,0.85862,0.85904,100
2013.10.09 00:00:00,0.85901,0.86147,0.85869,0.86143,100
